file_path,machine_type,machine_id,condition,if_score,ae_score,if_is_anomaly,ae_is_anomaly,combined_label
data\raw\mimii\pump\id_00\normal\00000069.wav,pump,id_00,normal,0.4804601627451561,0.11426654836425991,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000070.wav,pump,id_00,normal,0.47947033525959964,0.17983755637069854,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000071.wav,pump,id_00,normal,0.40898118305036274,0.08984859236985827,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000072.wav,pump,id_00,normal,0.4498022684598027,0.10207815916900603,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000073.wav,pump,id_00,normal,0.4019506707571672,0.06271008633962316,True,False,anomaly
data\raw\mimii\pump\id_00\normal\00000074.wav,pump,id_00,normal,0.44113884651996343,0.11302447559005356,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000075.wav,pump,id_00,normal,0.4931462424478084,0.09770887856239657,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000076.wav,pump,id_00,normal,0.45277990766639586,0.100062519971101,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000077.wav,pump,id_00,normal,0.3824662733267831,0.05986767151745829,False,False,normal
data\raw\mimii\pump\id_00\normal\00000078.wav,pump,id_00,normal,0.3980453464002214,0.066032080622252,True,False,anomaly
data\raw\mimii\pump\id_00\normal\00000079.wav,pump,id_00,normal,0.4574226316071269,0.12349543581743383,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000080.wav,pump,id_00,normal,0.38921680965929123,0.06758259739452083,False,False,normal
data\raw\mimii\pump\id_00\normal\00000081.wav,pump,id_00,normal,0.3981759469160758,0.058297966327697175,True,False,anomaly
data\raw\mimii\pump\id_00\normal\00000082.wav,pump,id_00,normal,0.449856411430809,0.12828798456787957,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000083.wav,pump,id_00,normal,0.4240876965163583,0.0719858287752455,True,False,anomaly
data\raw\mimii\pump\id_00\normal\00000084.wav,pump,id_00,normal,0.43654169906495377,0.1152561593403698,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000085.wav,pump,id_00,normal,0.4966896238561507,0.161073135043967,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000086.wav,pump,id_00,normal,0.4004946290967382,0.08801805302539463,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000087.wav,pump,id_00,normal,0.4523791097843814,0.14619173247548142,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000088.wav,pump,id_00,normal,0.44401063265968516,0.13411548322156816,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000089.wav,pump,id_00,normal,0.4584530310512125,0.08286412149265193,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000090.wav,pump,id_00,normal,0.4876066690156022,0.1858941770745185,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000091.wav,pump,id_00,normal,0.401176338145697,0.09373569427131562,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000092.wav,pump,id_00,normal,0.4868318871916369,0.08731780009824215,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000093.wav,pump,id_00,normal,0.4016414680246146,0.06232561401991165,True,False,anomaly
data\raw\mimii\pump\id_00\normal\00000094.wav,pump,id_00,normal,0.4621537445607468,0.10147210606736523,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000095.wav,pump,id_00,normal,0.45231694512038084,0.18841409965267597,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000096.wav,pump,id_00,normal,0.45806836571145365,0.08875756669475131,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000097.wav,pump,id_00,normal,0.38962260173751617,0.06904212419317603,False,False,normal
data\raw\mimii\pump\id_00\normal\00000098.wav,pump,id_00,normal,0.4018831570321521,0.07288905524387419,True,False,anomaly
data\raw\mimii\pump\id_00\normal\00000099.wav,pump,id_00,normal,0.4317407489052775,0.09207401790753493,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000100.wav,pump,id_00,normal,0.39012551664429934,0.07829857233744696,False,True,anomaly
data\raw\mimii\pump\id_00\normal\00000101.wav,pump,id_00,normal,0.44827470358830485,0.08969742214548977,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000102.wav,pump,id_00,normal,0.4709745107111041,0.09526655387426686,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000103.wav,pump,id_00,normal,0.4108503870428642,0.101887019829956,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000104.wav,pump,id_00,normal,0.39575785251270595,0.11920286669117114,False,True,anomaly
data\raw\mimii\pump\id_00\normal\00000105.wav,pump,id_00,normal,0.472949523580853,0.16499621414442925,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000106.wav,pump,id_00,normal,0.4654246647911078,0.127451136560078,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000107.wav,pump,id_00,normal,0.47048113042612155,0.10978947582064862,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000108.wav,pump,id_00,normal,0.4695973558334389,0.23549110228542647,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000109.wav,pump,id_00,normal,0.43726519532532876,0.09393131718187908,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000110.wav,pump,id_00,normal,0.3914649458171689,0.058332951750032974,False,False,normal
data\raw\mimii\pump\id_00\normal\00000111.wav,pump,id_00,normal,0.4484771971535014,0.1517088964378092,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000112.wav,pump,id_00,normal,0.476211643639596,0.13274179864620705,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000113.wav,pump,id_00,normal,0.4058292688596045,0.06810237793527422,True,False,anomaly
data\raw\mimii\pump\id_00\normal\00000114.wav,pump,id_00,normal,0.4015810098009851,0.085394238758837,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000115.wav,pump,id_00,normal,0.43468660655867636,0.11932101653701117,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000116.wav,pump,id_00,normal,0.5008743090888751,0.12961859888086572,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000117.wav,pump,id_00,normal,0.4425674741756665,0.10671730875346107,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000118.wav,pump,id_00,normal,0.4815752012503531,0.07958121232921805,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000119.wav,pump,id_00,normal,0.3911480261015623,0.048299884330850716,False,False,normal
data\raw\mimii\pump\id_00\normal\00000120.wav,pump,id_00,normal,0.41207970739298694,0.0559238687862757,True,False,anomaly
data\raw\mimii\pump\id_00\normal\00000121.wav,pump,id_00,normal,0.4204669159307867,0.11177118697747146,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000122.wav,pump,id_00,normal,0.46552103484195745,0.1107593762245117,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000123.wav,pump,id_00,normal,0.39349130053729925,0.040458701082732716,False,False,normal
data\raw\mimii\pump\id_00\normal\00000124.wav,pump,id_00,normal,0.38360406639764594,0.05260709737142755,False,False,normal
data\raw\mimii\pump\id_00\normal\00000125.wav,pump,id_00,normal,0.4233090559640291,0.1081242065999005,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000126.wav,pump,id_00,normal,0.45895203400773643,0.13982737721543545,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000127.wav,pump,id_00,normal,0.3836473572150387,0.07203305060497217,False,False,normal
data\raw\mimii\pump\id_00\normal\00000128.wav,pump,id_00,normal,0.44116227509485495,0.13801485692209034,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000129.wav,pump,id_00,normal,0.3973079306342325,0.05832544353512852,False,False,normal
data\raw\mimii\pump\id_00\normal\00000130.wav,pump,id_00,normal,0.3862806065931886,0.07497908703032725,False,True,anomaly
data\raw\mimii\pump\id_00\normal\00000131.wav,pump,id_00,normal,0.4511301520903476,0.10197065753194472,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000132.wav,pump,id_00,normal,0.46558031450717846,0.11616499108484331,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000133.wav,pump,id_00,normal,0.45788958402985874,0.16200122590875332,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000134.wav,pump,id_00,normal,0.41323169668455284,0.07630921287090091,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000135.wav,pump,id_00,normal,0.48308511462004566,0.1511426081135918,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000136.wav,pump,id_00,normal,0.42141910794333864,0.09286681835189743,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000137.wav,pump,id_00,normal,0.4217804188266588,0.08873271467153747,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000138.wav,pump,id_00,normal,0.4497178360385043,0.08052230044494492,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000139.wav,pump,id_00,normal,0.4772381443107112,0.08129902430160653,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000140.wav,pump,id_00,normal,0.460715106897013,0.1227078812143106,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000141.wav,pump,id_00,normal,0.46834619998085364,0.11703277617515,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000142.wav,pump,id_00,normal,0.5200389183909656,0.2393905987845235,True,True,anomaly
data\raw\mimii\pump\id_00\normal\00000143.wav,pump,id_00,normal,0.4684873638264033,0.20555788315477855,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000000.wav,pump,id_04,anomaly,0.39944397908691087,0.12356668945532438,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000001.wav,pump,id_04,anomaly,0.48195754898963195,0.15776025851349143,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000002.wav,pump,id_04,anomaly,0.41869928630658376,0.4271229370861091,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000003.wav,pump,id_04,anomaly,0.5010170934926531,0.3287634865555548,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000004.wav,pump,id_04,anomaly,0.48314308615066087,0.5925580297741946,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000005.wav,pump,id_04,anomaly,0.40535104416971085,0.13778226863453047,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000006.wav,pump,id_04,anomaly,0.4938892803481913,0.7464472484319935,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000007.wav,pump,id_04,anomaly,0.4401944081014015,0.21222368056803528,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000008.wav,pump,id_04,anomaly,0.479042845546321,0.51562366098209,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000009.wav,pump,id_04,anomaly,0.45228697735325435,0.497591305560435,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000010.wav,pump,id_04,anomaly,0.50564762634788,0.7952473495826077,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000011.wav,pump,id_04,anomaly,0.4157592535043216,0.1718236671427895,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000012.wav,pump,id_04,anomaly,0.4908445237973816,0.8180393983211774,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000013.wav,pump,id_04,anomaly,0.41265090300038293,0.19680234427795754,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000014.wav,pump,id_04,anomaly,0.42362932749037724,0.3358132844430964,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000015.wav,pump,id_04,anomaly,0.42576207746136935,0.25603154058879624,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000016.wav,pump,id_04,anomaly,0.4637360216620729,0.46708495912783804,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000017.wav,pump,id_04,anomaly,0.42133799057874893,0.1768382010769036,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000018.wav,pump,id_04,anomaly,0.501266331954719,1.361116859103226,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000019.wav,pump,id_04,anomaly,0.5951547336156816,1.8135834615378623,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000020.wav,pump,id_04,anomaly,0.5854495925658197,4.429596921565132,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000021.wav,pump,id_04,anomaly,0.40790165189450417,0.2531858665364481,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000022.wav,pump,id_04,anomaly,0.5046492407444548,0.8664218030715358,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000023.wav,pump,id_04,anomaly,0.4496733611853603,0.204530518911088,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000024.wav,pump,id_04,anomaly,0.47277008896419526,1.333822052749432,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000025.wav,pump,id_04,anomaly,0.45216392530044525,0.13874176002743085,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000026.wav,pump,id_04,anomaly,0.5155198653776615,1.0557703947386077,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000027.wav,pump,id_04,anomaly,0.43780826288643954,0.19208830979114086,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000028.wav,pump,id_04,anomaly,0.4480354912261877,0.28982615624333286,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000029.wav,pump,id_04,anomaly,0.41054038805249876,0.23140264782774164,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000030.wav,pump,id_04,anomaly,0.42699967217057483,0.19540129221656208,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000031.wav,pump,id_04,anomaly,0.40934495958842465,0.12176599088379708,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000032.wav,pump,id_04,anomaly,0.4174592492272093,0.24094394479984252,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000033.wav,pump,id_04,anomaly,0.463574710217755,0.23746748821904273,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000034.wav,pump,id_04,anomaly,0.4398235334590219,0.30160260908995934,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000035.wav,pump,id_04,anomaly,0.47775245225944724,0.1434384981707316,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000036.wav,pump,id_04,anomaly,0.4504427663425332,0.2782263594707012,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000037.wav,pump,id_04,anomaly,0.4880285848002703,0.1776709051674719,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000038.wav,pump,id_04,anomaly,0.42281482512386753,0.2665295916985012,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000039.wav,pump,id_04,anomaly,0.4038100026830213,0.0972101339579456,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000040.wav,pump,id_04,anomaly,0.42727426864996493,0.2657271815842929,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000041.wav,pump,id_04,anomaly,0.42515703884399464,0.31286489044464644,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000042.wav,pump,id_04,anomaly,0.4201190320117984,0.19411955786223786,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000043.wav,pump,id_04,anomaly,0.42946763457072806,0.1552143697708462,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000044.wav,pump,id_04,anomaly,0.4638656799794943,0.31022344380027983,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000045.wav,pump,id_04,anomaly,0.46584630491811146,0.32913920355963205,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000046.wav,pump,id_04,anomaly,0.4247962570909036,0.3670917969993272,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000047.wav,pump,id_04,anomaly,0.4645189557250098,0.2520654554188753,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000048.wav,pump,id_04,anomaly,0.46807112714723126,0.5707368701612096,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000049.wav,pump,id_04,anomaly,0.46698433943774803,0.28900274568263185,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000050.wav,pump,id_04,anomaly,0.46400848253421884,0.43228289094457123,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000051.wav,pump,id_04,anomaly,0.44711485875089224,0.2759745177366628,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000052.wav,pump,id_04,anomaly,0.5358393487487726,0.37526660054269145,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000053.wav,pump,id_04,anomaly,0.3988106877602779,0.11150383416060013,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000054.wav,pump,id_04,anomaly,0.4519946646270185,0.3483857014398792,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000055.wav,pump,id_04,anomaly,0.3995539096519088,0.10099021683937491,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000056.wav,pump,id_04,anomaly,0.44990976993040016,0.43062520703700685,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000057.wav,pump,id_04,anomaly,0.4710881688216891,0.2009860346437313,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000058.wav,pump,id_04,anomaly,0.4912237376954553,0.506272224698367,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000059.wav,pump,id_04,anomaly,0.40877297464039514,0.1672087746425324,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000060.wav,pump,id_04,anomaly,0.45548020927355637,0.39842833583152953,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000061.wav,pump,id_04,anomaly,0.38828668399842986,0.10464474582785153,False,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000062.wav,pump,id_04,anomaly,0.45587435391102665,0.42397709566017205,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000063.wav,pump,id_04,anomaly,0.4662984256939075,0.4451186899456221,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000064.wav,pump,id_04,anomaly,0.4879575314081012,0.4838906264985459,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000065.wav,pump,id_04,anomaly,0.3968268337907519,0.12811730421452316,False,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000066.wav,pump,id_04,anomaly,0.4810803395417953,0.5790641479731699,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000067.wav,pump,id_04,anomaly,0.44415293315314686,0.21778494944343665,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000068.wav,pump,id_04,anomaly,0.43310447315220424,0.21148203582351366,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000069.wav,pump,id_04,anomaly,0.40478381871572533,0.11534775645325483,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000070.wav,pump,id_04,anomaly,0.42040583629417055,0.14466971605013532,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000071.wav,pump,id_04,anomaly,0.4426016089922527,0.33049203796131094,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000072.wav,pump,id_04,anomaly,0.4308641699427449,0.1659034798469997,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000073.wav,pump,id_04,anomaly,0.44740179618105325,0.24053708188817516,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000074.wav,pump,id_04,anomaly,0.47003563012170463,0.2656841691998659,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000075.wav,pump,id_04,anomaly,0.4070111830910597,0.25310343879276553,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000076.wav,pump,id_04,anomaly,0.4417550439560782,0.123331955875837,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000077.wav,pump,id_04,anomaly,0.5077099953602019,0.23448342065093788,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000078.wav,pump,id_04,anomaly,0.43779595285813455,0.18878698826608664,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000079.wav,pump,id_04,anomaly,0.41477397081094997,0.2378230023915797,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000080.wav,pump,id_04,anomaly,0.44677777805989777,0.14941907549658998,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000081.wav,pump,id_04,anomaly,0.4061785834042193,0.12058984531466195,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000082.wav,pump,id_04,anomaly,0.44750464001652385,0.24124465038455167,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000083.wav,pump,id_04,anomaly,0.4152804489218795,0.11926775817130629,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000084.wav,pump,id_04,anomaly,0.4452552284902111,0.1629614483709946,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000085.wav,pump,id_04,anomaly,0.40517876692972105,0.14608143279064364,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000086.wav,pump,id_04,anomaly,0.42437726347165644,0.17010235617067823,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000087.wav,pump,id_04,anomaly,0.40695059566825603,0.12043716242635234,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000088.wav,pump,id_04,anomaly,0.40502459271226926,0.1557007415525721,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000089.wav,pump,id_04,anomaly,0.49877110555960846,0.316863869974509,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000090.wav,pump,id_04,anomaly,0.4515901624503444,0.266542758021981,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000091.wav,pump,id_04,anomaly,0.5112569896030156,0.18126141498189377,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000092.wav,pump,id_04,anomaly,0.40455578655410157,0.10207342953981403,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000093.wav,pump,id_04,anomaly,0.4506022444574884,0.25280310496275415,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000094.wav,pump,id_04,anomaly,0.40471932602992805,0.1984025335041241,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000095.wav,pump,id_04,anomaly,0.39582192497707597,0.13978553509145153,False,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000096.wav,pump,id_04,anomaly,0.44054290782924826,0.25508792490284277,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000097.wav,pump,id_04,anomaly,0.45401195726939686,0.4136620246327161,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000098.wav,pump,id_04,anomaly,0.48204926285989486,0.45145477289237773,True,True,anomaly
data\raw\mimii\pump\id_04\abnormal\00000099.wav,pump,id_04,anomaly,0.49119641765634353,0.5454251832974132,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000000.wav,pump,id_04,normal,0.386890198647716,0.08161352793333061,False,True,anomaly
data\raw\mimii\pump\id_04\normal\00000001.wav,pump,id_04,normal,0.4782163952643686,0.2080153694952153,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000002.wav,pump,id_04,normal,0.4657877719093082,0.26553870276315483,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000003.wav,pump,id_04,normal,0.4496755568466464,0.05758342475126543,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000004.wav,pump,id_04,normal,0.4421042329915567,0.08696462032842817,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000005.wav,pump,id_04,normal,0.43310088350085535,0.07738564140962632,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000006.wav,pump,id_04,normal,0.5006246789438952,0.3159259464866433,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000007.wav,pump,id_04,normal,0.4795621179322243,0.24827180858413664,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000008.wav,pump,id_04,normal,0.49261381858250153,0.1222172905140289,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000009.wav,pump,id_04,normal,0.48141388570327925,0.1824889150351758,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000010.wav,pump,id_04,normal,0.3943843142707915,0.09304369366037292,False,True,anomaly
data\raw\mimii\pump\id_04\normal\00000011.wav,pump,id_04,normal,0.441914868430856,0.1191558915500226,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000012.wav,pump,id_04,normal,0.42507894389093986,0.08546912043081199,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000013.wav,pump,id_04,normal,0.44173980065521,0.08546921093981781,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000014.wav,pump,id_04,normal,0.4441321486530381,0.08208980041429366,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000015.wav,pump,id_04,normal,0.47319441585157135,0.1653363393849029,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000016.wav,pump,id_04,normal,0.43753314460967235,0.08525989179824668,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000017.wav,pump,id_04,normal,0.4408834551324123,0.1107171886734537,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000018.wav,pump,id_04,normal,0.43438351187193947,0.24880837244857137,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000019.wav,pump,id_04,normal,0.44027602705679825,0.0742581438120193,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000020.wav,pump,id_04,normal,0.47087232816599606,0.20925700055876928,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000021.wav,pump,id_04,normal,0.4542467166868103,0.12899594350022917,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000022.wav,pump,id_04,normal,0.4447985110217008,0.15482724392801447,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000023.wav,pump,id_04,normal,0.4693058554017515,0.12724613309551017,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000024.wav,pump,id_04,normal,0.43684780064572487,0.13998439021787604,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000025.wav,pump,id_04,normal,0.4685579399044935,0.14550945653492234,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000026.wav,pump,id_04,normal,0.4068657273593703,0.07544979793352107,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000027.wav,pump,id_04,normal,0.46232843010191865,0.3120249884647159,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000028.wav,pump,id_04,normal,0.3988238531046769,0.06621815093941812,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000029.wav,pump,id_04,normal,0.44369302861865084,0.12376731373075545,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000030.wav,pump,id_04,normal,0.3982905688509542,0.05570391118127401,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000031.wav,pump,id_04,normal,0.4045469499497032,0.07296402334548935,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000032.wav,pump,id_04,normal,0.4022040599875663,0.06877752202971665,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000033.wav,pump,id_04,normal,0.4123747377413238,0.04831007324723069,True,False,anomaly
data\raw\mimii\pump\id_04\normal\00000034.wav,pump,id_04,normal,0.42531965326669224,0.25773306005914076,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000035.wav,pump,id_04,normal,0.4118018928425475,0.10958400132860728,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000036.wav,pump,id_04,normal,0.39692781495006385,0.07295063334041012,False,False,normal
data\raw\mimii\pump\id_04\normal\00000037.wav,pump,id_04,normal,0.43905519098891044,0.09795710340603316,True,True,anomaly
data\raw\mimii\pump\id_04\normal\00000038.wav,pump,id_04,normal,0.3909277991978892,0.06366563138948336,False,False,normal
data\raw\mimii\pump\id_04\normal\00000039.wav,pump,id_04,normal,0.41514227205329157,0.10748240666982196,True,True,anomaly
